objectid,gistat_sez,perimeter,cod_istat,pro_com,sez2001,sez,cod_tipo,cod_stagno,cod_fiume,cod_lago,cod_laguna,cod_val_p,cod_zona_c,cod_is_amm,cod_is_lac,cod_is_mar,cod_area_s,cod_mont_d,loc,loc2001,tipo_loc,sez2011,tipo_loc_n,loc2011,cod_tipo_s,cod_asc,shape_leng,st_area_sh,st_length_
10736,0.00000000,438.35346047,11041044,41044,410440000562.00006104,562,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000562.00006104,1,4104410008.00000000,0,"3",438.63041916,9981.14871811000,438.25451171800
10737,0.00000000,314.47636820,11041044,41044,410440000700.00000000,700,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000700.00000000,1,4104410008.00000000,0,"5",314.71349878,5287.75883786000,314.44896617900
10738,0.00000000,439.18389951,11041044,41044,410440000691.00006104,691,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000691.00006104,1,4104410008.00000000,0,"5",439.69120400,9732.95984925000,439.32234401500
10739,0.00000000,280.65327867,11041044,41044,410440000390.00000000,390,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000390.00000000,1,4104410008.00000000,0,"9",281.23592373,4883.93755653000,280.99336461200
9659,0.00000000,403.78692690,11041044,41044,410440000823.00000000,823,0,0,0,0,0,0,0,0,0,0,0,0,20006,4104420006.00000000,2,410440000823.00000000,2,4104420006.00000000,0,"8",572.45952683,18963.26632470000,572.02758911600
10756,0.00000000,339.45769667,11041044,41044,410440000582.00000000,582,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000582.00000000,1,4104410008.00000000,0,"3",339.50252570,5596.14474630000,339.21638574100
9661,0.00000000,5054.50649638,11041044,41044,410440000825.00000000,825,0,0,0,0,0,0,0,0,0,0,0,0,10009,4104410009.00000000,1,410440000825.00000000,1,4104410009.00000000,0,"8",4212.32754130,366143.49998800003,4209.19227263000
10891,0.00000000,238.57370796,11041044,41044,410440000380.00000000,380,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000380.00000000,1,4104410008.00000000,0,"9",239.32596683,3523.43357173000,239.11811302900
9662,0.00000000,1315.29555338,11041044,41044,410440000819.00006104,819,0,0,0,0,0,0,0,0,0,0,0,0,10006,4104410006.00000000,1,410440000819.00006104,1,4104410006.00000000,0,"8",1315.66376369,40291.54463940001,1314.64905647000
9663,0.00000000,623.10497841,11041044,41044,410440000820.00006104,820,0,0,0,0,0,0,0,0,0,0,0,0,20011,4104420011.00000000,2,410440000820.00006104,2,4104420011.00000000,0,"8",623.59306150,12572.56273970000,623.10846102100
10740,0.00000000,372.91243625,11041044,41044,410440000392.00000000,392,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000392.00000000,1,4104410008.00000000,0,"9",373.61099538,7537.29732910000,373.28805663700
10741,0.00000000,771.31010519,11041044,41044,410440000676.00000000,676,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000676.00000000,1,4104410008.00000000,0,"5",771.83872559,14776.86622360000,771.19334913400
10742,0.00000000,398.35406930,11041044,41044,410440000693.00000000,693,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000693.00000000,1,4104410008.00000000,0,"5",398.66831828,8753.90194694000,398.33351390400
10743,0.00000000,352.50634271,11041044,41044,410440000544.00000000,544,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000544.00000000,1,4104410008.00000000,0,"3",352.66674057,6818.23023865000,352.36610152000
10744,0.00000000,682.44148794,11041044,41044,410440000675.00000000,675,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000675.00000000,1,4104410008.00000000,0,"5",682.96232445,13949.67680870000,682.39181997200
10745,0.00000000,684.40138888,11041044,41044,410440000523.99993896,524,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000523.99993896,1,4104410008.00000000,0,"3",685.41503959,21416.90815870000,684.83217048300
10746,0.00000000,575.82294891,11041044,41044,410440000401.00006104,401,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000401.00006104,1,4104410008.00000000,0,"9",576.11520904,20268.02924290000,575.61341200400
10747,0.00000000,380.79212815,11041044,41044,410440000406.00000000,406,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000406.00000000,1,4104410008.00000000,0,"9",380.78370201,7816.88267909000,380.45309551200
10748,0.00000000,440.08553065,11041044,41044,410440000673.00000000,673,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000673.00000000,1,4104410008.00000000,0,"5",440.35066115,7778.06479391000,439.98304547100
10749,0.00000000,496.29955153,11041044,41044,410440000679.00000000,679,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000679.00000000,1,4104410008.00000000,0,"5",496.57652566,10279.30397280000,496.16008831500
10750,0.00000000,495.14770245,11041044,41044,410440000584.00000000,584,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000584.00000000,1,4104410008.00000000,0,"3",495.31015070,12093.22525290000,494.89101902700
10751,0.00000000,502.05058441,11041044,41044,410440000407.00000000,407,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000407.00000000,1,4104410008.00000000,0,"9",502.45617378,14636.81469870000,502.02065045800
10752,0.00000000,693.72885734,11041044,41044,410440000525.99993896,526,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000525.99993896,1,4104410008.00000000,0,"3",694.56691091,19251.51614450000,693.97811874300
10753,0.00000000,197.07754238,11041044,41044,410440000680.00000000,680,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000680.00000000,1,4104410008.00000000,0,"5",197.21483612,2328.59861132000,197.04980275000
10754,0.00000000,260.23661642,11041044,41044,410440000405.00000000,405,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000405.00000000,1,4104410008.00000000,0,"9",260.55660415,4156.11201040000,260.33008945400
10755,0.00000000,290.05375504,11041044,41044,410440000391.00000000,391,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000391.00000000,1,4104410008.00000000,0,"9",290.65285766,5245.86557194000,290.40186061000
10758,0.00000000,1870.48020487,11041044,41044,410440000598.00000000,598,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000598.00000000,1,4104410008.00000000,1,"3",2146.29925230,217060.93108200000,2144.49778417000
10759,0.00000000,198.92476020,11041044,41044,410440000681.00000000,681,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000681.00000000,1,4104410008.00000000,0,"5",198.89960193,2337.61521445000,198.73318771900
10760,0.00000000,583.55414226,11041044,41044,410440000541.00000000,541,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000541.00000000,1,4104410008.00000000,0,"3",584.24890145,18610.51325710000,583.74945536600
10761,0.00000000,370.20765022,11041044,41044,410440000402.00006104,402,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000402.00006104,1,4104410008.00000000,0,"9",370.40756610,7625.43234996000,370.08520961300
10762,0.00000000,522.35181414,11041044,41044,410440000540.00000000,540,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000540.00000000,1,4104410008.00000000,0,"3",522.58921208,13713.05001890000,522.14346809800
10763,0.00000000,1838.62981201,11041044,41044,410440000450.00000000,450,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000450.00000000,1,4104410008.00000000,0,"9",1840.77072625,145325.41313500001,1839.14935575000
10764,0.00000000,310.48460035,11041044,41044,410440000563.00006104,563,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000563.00006104,1,4104410008.00000000,0,"3",310.64437456,6052.86193466000,310.37816421800
10765,0.00000000,435.43744272,11041044,41044,410440000408.00000000,408,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000408.00000000,1,4104410008.00000000,0,"9",435.82162275,10483.61260830000,435.44450580100
10766,0.00000000,421.77448241,11041044,41044,410440000678.00000000,678,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000678.00000000,1,4104410008.00000000,0,"5",422.40380353,7937.65170250000,422.04985787100
10767,0.00000000,295.10301659,11041044,41044,410440000692.00006104,692,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000692.00006104,1,4104410008.00000000,0,"5",295.30916689,5020.52568117000,295.06118030000
10768,0.00000000,2085.74238162,11041044,41044,410440000719.99993896,720,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440000719.99993896,4,4104440001.00000000,0,"6",2087.00832805,165782.38379299999,2085.28704408000
10769,0.00000000,590.96292495,11041044,41044,410440000524.99993896,525,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000524.99993896,1,4104410008.00000000,0,"3",591.81678947,13197.61786230000,591.31337842800
10770,0.00000000,420.10096409,11041044,41044,410440000677.00000000,677,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000677.00000000,1,4104410008.00000000,0,"5",420.54552278,7863.70796321000,420.19325566100
10773,0.00000000,1418.86994373,11041044,41044,410440000438.00000000,1033,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001033.00000000,4,4104440001.00000000,0,"9",1060.70651685,51409.89352200000,1059.78024744000
9694,0.00000000,559.27324172,11041044,41044,410440000297.00000000,297,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000297.00000000,1,4104410008.00000000,0,"2",559.73236511,12335.51880790000,559.25844797300
10774,0.00000000,2232.74519608,11041044,41044,410440000448.00000000,1035,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001035.00000000,4,4104440001.00000000,0,"9",1489.62261443,78238.71313380000,1488.30644557000
10775,0.00000000,1652.14192157,11041044,41044,410440000439.00000000,439,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000439.00000000,1,4104410008.00000000,0,"9",1617.68381690,111393.06821699999,1616.26572142000
9675,0.00000000,849.81806668,11041044,41044,410440000299.99993896,300,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000299.99993896,1,4104410008.00000000,0,"2",850.56426046,23301.48949780000,849.84624717600
9676,0.00000000,352.95933195,11041044,41044,410440000026.00000000,26,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000026.00000000,1,4104410008.00000000,0,"2",353.36764413,7827.70782181000,353.06517999500
9680,0.00000000,575.04396476,11041044,41044,410440000302.99993896,303,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000302.99993896,1,4104410008.00000000,0,"2",575.35016753,19708.22753200000,574.86323429800
9681,0.00000000,561.55766053,11041044,41044,410440000014.99993896,15,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000014.99993896,1,4104410008.00000000,0,"2",561.85973931,19682.62265820000,561.38043037200
9664,0.00000000,12290.32991950,11041044,41044,410440001002.00000000,1002,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001002.00000000,4,4104440001.00000000,0,"7",12003.52614030,3438963.44193000020,11994.04756660000
9665,0.00000000,964.98637695,11041044,41044,410440000817.00006104,817,0,0,0,0,0,0,0,0,0,0,0,0,10013,4104410013.00000000,1,410440000817.00006104,1,4104410013.00000000,0,"8",1160.21289845,36697.51074700000,1159.27027369000
9666,0.00000000,939.53451613,11041044,41044,410440000813.99993896,814,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440099.00000000,4,410440000813.99993896,4,4104440001.00000000,0,"8",939.77015545,22773.86070150000,939.01755249500
9667,0.00000000,10387.71346770,11041044,41044,410440001014.00000000,1160,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104440001.00000000,4,410440001160.00000000,4,4104440001.00000000,0,"7",7878.97181791,2642610.51230000006,7872.86361485000
9668,0.00000000,1767.00397049,11041044,41044,410440000981.00000000,981,0,0,0,0,0,0,0,0,0,0,0,0,30006,4104430006.00000000,3,410440000981.00000000,3,4104430006.00000000,12,"7",1769.84962717,77717.35711899999,1768.43823350000
9669,0.00000000,1036.07145917,11041044,41044,410440000829.00000000,829,0,0,0,0,0,0,0,0,0,0,0,0,20010,4104420010.00000000,2,410440000829.00000000,2,4104420010.00000000,0,"7",1036.40460294,23708.22591660000,1035.58501608000
9670,0.00000000,2000.94300533,11041044,41044,410440000800.00000000,800,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000800.00000000,1,4104410008.00000000,0,"7",1790.17339884,93703.75940270000,1788.73673235000
9671,0.00000000,6126.63283860,11041044,41044,410440000251.00000000,251,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000251.00000000,1,4104410008.00000000,6,"2",6165.43316797,85065.38334489999,6160.19825627000
9672,0.00000000,4180.88636913,11041044,41044,410440000250.00000000,250,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000250.00000000,1,4104410008.00000000,6,"2",3341.63165763,45699.57698350000,3338.79916857000
9673,0.00000000,444.71454223,11041044,41044,410440000309.00000000,309,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000309.00000000,1,4104410008.00000000,0,"2",444.69069214,8580.10876437000,444.31406772900
9674,0.00000000,405.58704206,11041044,41044,410440000010.00000000,10,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000010.00000000,1,4104410008.00000000,0,"2",406.47148314,8577.19978160000,406.12498842500
9677,0.00000000,394.29196329,11041044,41044,410440000032.00000000,32,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000032.00000000,1,4104410008.00000000,0,"1",394.43164064,9521.49690085000,394.09347606200
9682,0.00000000,581.99118450,11041044,41044,410440000271.99993896,272,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000271.99993896,1,4104410008.00000000,0,"2",582.62173780,16897.06962200000,582.12694744000
9683,0.00000000,1461.36710856,11041044,41044,410440000790.00000000,790,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000790.00000000,1,4104410008.00000000,0,"7",1462.36496643,48418.15510890000,1461.17618863000
9684,0.00000000,411.62933594,11041044,41044,410440000301.99993896,302,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000301.99993896,1,4104410008.00000000,0,"2",411.88782074,10367.46167140000,411.53984441200
9685,0.00000000,218.31220942,11041044,41044,410440000812.99993896,813,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000812.99993896,1,4104410008.00000000,0,"7",218.11912285,2974.08148969000,217.94240048600
9686,0.00000000,277.50108359,11041044,41044,410440000260.00000000,260,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000260.00000000,1,4104410008.00000000,0,"2",277.52686726,3338.99997471000,277.29073395000
9687,0.00000000,360.37034823,11041044,41044,410440000025.00000000,25,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000025.00000000,1,4104410008.00000000,0,"2",360.83585788,8074.57765777000,360.52731213200
9688,0.00000000,393.99166211,11041044,41044,410440000031.00000000,31,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000031.00000000,1,4104410008.00000000,0,"1",394.31689580,9518.47620100000,393.97893098500
9689,0.00000000,775.87074099,11041044,41044,410440000036.00000000,36,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000036.00000000,1,4104410008.00000000,0,"1",776.87601026,16316.91267610000,776.20732612700
9690,0.00000000,260.92644649,11041044,41044,410440000261.00000000,261,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000261.00000000,1,4104410008.00000000,0,"2",260.98931256,2361.44809403000,260.76738999800
9691,0.00000000,295.30851592,11041044,41044,410440000262.00000000,262,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000262.00000000,1,4104410008.00000000,0,"2",295.59584387,5130.25114868000,295.34413742000
9692,0.00000000,320.95909612,11041044,41044,410440000035.00000000,35,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000035.00000000,1,4104410008.00000000,0,"1",321.17534838,6404.18240551000,320.89972635600
9693,0.00000000,1293.47879164,11041044,41044,410440000273.00006104,273,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000273.00006104,1,4104410008.00000000,0,"2",1294.89321253,28666.38353530000,1293.79594658000
9695,0.00000000,503.75317927,11041044,41044,410440000789.00000000,789,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000789.00000000,1,4104410008.00000000,0,"7",504.73936484,13942.24469480000,504.32978562900
9696,0.00000000,404.39077038,11041044,41044,410440000263.00000000,263,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000263.00000000,1,4104410008.00000000,0,"2",404.61130898,10399.46876530000,404.26651979200
9697,0.00000000,325.32656958,11041044,41044,410440000024.00000000,24,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000024.00000000,1,4104410008.00000000,0,"2",325.39743250,6528.39220681000,325.11942493200
9698,0.00000000,406.67605721,11041044,41044,410440000030.00000000,30,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000030.00000000,1,4104410008.00000000,0,"1",407.19945741,10176.46188240000,406.85087309800
9699,0.00000000,2492.50913034,11041044,41044,410440000601.00000000,601,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000601.00000000,1,4104410008.00000000,0,"3",2198.26086026,76422.68301250000,2196.41510153000
9700,0.00000000,1995.12319613,11041044,41044,410440000602.00000000,602,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000602.00000000,1,4104410008.00000000,0,"3",2007.23350321,76520.66994820000,2005.55010250000
9701,0.00000000,2562.57599495,11041044,41044,410440000936.00000000,936,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000936.00000000,1,4104410008.00000000,0,"6",736.08839173,29798.22375740000,735.48688286600
9702,0.00000000,2389.61389411,11041044,41044,410440000721.00006104,1028,0,0,0,0,0,0,0,0,0,0,0,0,40001,4104410008.00000000,1,410440001028.00000000,4,4104440001.00000000,0,"6",1433.80084263,104035.47948400000,1432.61784314000
9703,0.00000000,1193.55006625,11041044,41044,410440000952.00000000,952,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000952.00000000,1,4104410008.00000000,0,"7",1217.66831909,63258.78799320000,1216.69189563000
9704,0.00000000,296.34460516,11041044,41044,410440000219.00000000,219,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000219.00000000,1,4104410008.00000000,0,"1",296.41917442,5478.14722647000,296.16309087200
9705,0.00000000,425.74849516,11041044,41044,410440000076.99993896,77,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000076.99993896,1,4104410008.00000000,0,"1",426.02018884,10501.93275690000,425.65169884200
9706,0.00000000,127.05190456,11041044,41044,410440000174.99993896,175,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000174.99993896,1,4104410008.00000000,0,"1",127.53033027,1040.99161513000,127.42087675000
9707,0.00000000,263.77098008,11041044,41044,410440000223.00000000,223,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000223.00000000,1,4104410008.00000000,0,"1",263.90576291,4340.47395334000,263.67820912100
9708,0.00000000,467.69129763,11041044,41044,410440000145.00006104,145,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000145.00006104,1,4104410008.00000000,0,"1",468.33928062,5825.13307236000,467.93940459000
9709,0.00000000,331.66829751,11041044,41044,410440000643.00000000,643,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000643.00000000,1,4104410008.00000000,0,"7",331.91505044,6036.12249190000,331.63773913200
9710,0.00000000,203.67786397,11041044,41044,410440000147.00006104,147,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000147.00006104,1,4104410008.00000000,0,"1",203.65499455,2344.70479481000,203.48090659300
9711,0.00000000,487.00281069,11041044,41044,410440000138.00000000,138,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000138.00000000,1,4104410008.00000000,0,"1",487.39020541,10214.45128610000,486.97511614100
9712,0.00000000,235.91638524,11041044,41044,410440000149.00000000,149,0,0,0,0,0,0,0,0,0,0,0,0,10008,4104410008.00000000,1,410440000149.00000000,1,4104410008.00000000,0,"1",236.16243696,3278.10396365000,235.96045900700
